1.780000000000000000e+02,9.065906999999999982e+01
1.790000000000000000e+02,8.427290000000000703e+01
1.800000000000000000e+02,8.572220000000000084e+01
1.810000000000000000e+02,8.310702000000000567e+01
1.820000000000000000e+02,8.216884000000000299e+01
1.830000000000000000e+02,8.042567999999999984e+01
1.840000000000000000e+02,7.815691999999999950e+01
1.850000000000000000e+02,7.979690999999999690e+01
1.860000000000000000e+02,7.784377999999999531e+01
1.870000000000000000e+02,7.450327000000000055e+01
1.880000000000000000e+02,7.157289000000000101e+01
1.890000000000000000e+02,6.588030999999999437e+01
1.900000000000000000e+02,6.501385000000000502e+01
1.910000000000000000e+02,6.019581999999999766e+01
1.920000000000000000e+02,5.966725999999999885e+01
1.930000000000000000e+02,5.295477999999999952e+01
1.940000000000000000e+02,5.387792000000000314e+01
1.950000000000000000e+02,4.491273999999999944e+01
1.960000000000000000e+02,4.109908999999999679e+01
1.970000000000000000e+02,4.168018000000000001e+01
1.980000000000000000e+02,3.453379000000000332e+01
1.990000000000000000e+02,3.486419000000000068e+01
2.000000000000000000e+02,3.314786999999999750e+01
2.010000000000000000e+02,2.958864000000000161e+01
2.020000000000000000e+02,2.729461999999999833e+01
2.030000000000000000e+02,2.191439000000000092e+01
2.040000000000000000e+02,1.908158999999999850e+01
2.050000000000000000e+02,2.490289999999999893e+01
2.060000000000000000e+02,1.982340999999999909e+01
2.070000000000000000e+02,1.675551000000000101e+01
2.080000000000000000e+02,1.824558000000000035e+01
2.090000000000000000e+02,1.723548999999999864e+01
2.100000000000000000e+02,1.634934000000000154e+01
2.110000000000000000e+02,1.371284999999999954e+01
2.120000000000000000e+02,1.475675999999999988e+01
2.130000000000000000e+02,1.397169000000000061e+01
2.140000000000000000e+02,1.242867000000000033e+01
2.150000000000000000e+02,1.435519000000000034e+01
2.160000000000000000e+02,7.703308999999999962e+00
2.170000000000000000e+02,1.023441000000000045e+01
2.180000000000000000e+02,1.178314999999999912e+01
2.190000000000000000e+02,1.387767999999999979e+01
2.200000000000000000e+02,4.535700000000000287e+00
2.210000000000000000e+02,1.005927999999999933e+01
2.220000000000000000e+02,8.424823999999999202e+00
2.230000000000000000e+02,1.053312000000000026e+01
2.240000000000000000e+02,9.602254999999999541e+00
2.250000000000000000e+02,7.877513999999999683e+00
2.260000000000000000e+02,6.258121000000000045e+00
2.270000000000000000e+02,8.899865000000000137e+00
2.280000000000000000e+02,7.877754000000000367e+00
2.290000000000000000e+02,1.251191000000000031e+01
2.300000000000000000e+02,1.066205000000000069e+01
2.310000000000000000e+02,6.035400000000000098e+00
2.320000000000000000e+02,6.790655000000000108e+00
2.330000000000000000e+02,8.783535000000000537e+00
2.340000000000000000e+02,4.600287999999999933e+00
2.350000000000000000e+02,8.400914999999999466e+00
2.360000000000000000e+02,7.216560999999999559e+00
2.370000000000000000e+02,1.001740999999999993e+01
2.380000000000000000e+02,7.331278000000000183e+00
2.390000000000000000e+02,6.527862999999999971e+00
2.400000000000000000e+02,2.842001000000000221e+00
2.410000000000000000e+02,1.032507000000000019e+01
2.420000000000000000e+02,4.790994999999999671e+00
2.430000000000000000e+02,8.377100999999999686e+00
2.440000000000000000e+02,6.264445000000000263e+00
2.450000000000000000e+02,2.706212999999999980e+00
2.460000000000000000e+02,8.362329000000000789e+00
2.470000000000000000e+02,8.983658000000000143e+00
2.480000000000000000e+02,3.362570999999999977e+00
2.490000000000000000e+02,1.182746000000000075e+00
2.500000000000000000e+02,4.875359000000000442e+00
